time,runoff_month_HadGEM2-ES_rcp85
2040-06-30 00:00:00+00:00,0.00012944012
2040-07-31 00:00:00+00:00,0.012224027
2040-08-31 00:00:00+00:00,0.004572798
2040-09-30 00:00:00+00:00,0.00038344928
2040-10-31 00:00:00+00:00,7.264524e-05
2040-11-30 00:00:00+00:00,0.01568592
2040-12-31 00:00:00+00:00,0.018461835
2041-01-31 00:00:00+00:00,0.0015638712
2041-02-28 00:00:00+00:00,0.0013579266
2041-03-31 00:00:00+00:00,0.053158637
2041-04-30 00:00:00+00:00,0.050897807
2041-05-31 00:00:00+00:00,0.0004507668
2041-06-30 00:00:00+00:00,9.9423e-08
2041-07-31 00:00:00+00:00,0.0030624259
2041-08-31 00:00:00+00:00,0.0053614527
2041-09-30 00:00:00+00:00,0.00040808012
2041-10-31 00:00:00+00:00,0.0070268526
2041-11-30 00:00:00+00:00,0.00044461727
2041-12-31 00:00:00+00:00,0.0012377287
2042-01-31 00:00:00+00:00,0.0072500343
2042-02-28 00:00:00+00:00,0.0021549102
2042-03-31 00:00:00+00:00,0.03444854
2042-04-30 00:00:00+00:00,0.01170921
2042-05-31 00:00:00+00:00,0.0039090347
2042-06-30 00:00:00+00:00,0.00054726563
2042-07-31 00:00:00+00:00,0.0023144484
2042-08-31 00:00:00+00:00,0.00046488232
2042-09-30 00:00:00+00:00,0.0025857736
2042-10-31 00:00:00+00:00,7.145494e-06
2042-11-30 00:00:00+00:00,0.00084441766
2042-12-31 00:00:00+00:00,0.00020445464
2043-01-31 00:00:00+00:00,0.015187508
2043-02-28 00:00:00+00:00,0.004005677
2043-03-31 00:00:00+00:00,0.0024100996
2043-04-30 00:00:00+00:00,0.00030362332
2043-05-31 00:00:00+00:00,7.5861746e-05
2043-06-30 00:00:00+00:00,8.633808e-05
2043-07-31 00:00:00+00:00,0.00038427746
2043-08-31 00:00:00+00:00,0.00317844
2043-09-30 00:00:00+00:00,0.0067105554
2043-10-31 00:00:00+00:00,0.013138572
2043-11-30 00:00:00+00:00,0.019228287
2043-12-31 00:00:00+00:00,0.04743823
2044-01-31 00:00:00+00:00,0.092539705
2044-02-29 00:00:00+00:00,0.13338858
2044-03-31 00:00:00+00:00,0.09980116
2044-04-30 00:00:00+00:00,0.06076768
2044-05-31 00:00:00+00:00,0.0060618054
2044-06-30 00:00:00+00:00,0.0039314087
2044-07-31 00:00:00+00:00,0.0014917693
2044-08-31 00:00:00+00:00,0.0013196396
2044-09-30 00:00:00+00:00,0.0004426077
2044-10-31 00:00:00+00:00,0.007183109
2044-11-30 00:00:00+00:00,0.0070598684
2044-12-31 00:00:00+00:00,0.0019678355
2045-01-31 00:00:00+00:00,0.06654599
2045-02-28 00:00:00+00:00,0.007862797
2045-03-31 00:00:00+00:00,0.004313031
2045-04-30 00:00:00+00:00,0.0029343884
2045-05-31 00:00:00+00:00,5.5528606e-05
2045-06-30 00:00:00+00:00,0.00067371025
2045-07-31 00:00:00+00:00,0.002291138
2045-08-31 00:00:00+00:00,0.00092276203
2045-09-30 00:00:00+00:00,2.2846472e-05
2045-10-31 00:00:00+00:00,0.0008364439
2045-11-30 00:00:00+00:00,0.0013348914
2045-12-31 00:00:00+00:00,0.013772117
2046-01-31 00:00:00+00:00,0.033290166
2046-02-28 00:00:00+00:00,0.07338236
2046-03-31 00:00:00+00:00,0.012742057
2046-04-30 00:00:00+00:00,0.0034431124
2046-05-31 00:00:00+00:00,0.00035124188
2046-06-30 00:00:00+00:00,0.0
2046-07-31 00:00:00+00:00,0.0029073162
2046-08-31 00:00:00+00:00,0.003534097
2046-09-30 00:00:00+00:00,0.0013748229
2046-10-31 00:00:00+00:00,0.00013981522
2046-11-30 00:00:00+00:00,0.017521683
2046-12-31 00:00:00+00:00,0.009621817
2047-01-31 00:00:00+00:00,0.010335136
2047-02-28 00:00:00+00:00,0.0045501236
2047-03-31 00:00:00+00:00,0.0048471307
2047-04-30 00:00:00+00:00,0.000101551566
2047-05-31 00:00:00+00:00,0.00034712252
2047-06-30 00:00:00+00:00,0.00011642458
2047-07-31 00:00:00+00:00,0.00030045406
2047-08-31 00:00:00+00:00,0.016753213
2047-09-30 00:00:00+00:00,0.0049440367
2047-10-31 00:00:00+00:00,6.70835e-05
2047-11-30 00:00:00+00:00,0.030011546
2047-12-31 00:00:00+00:00,0.008171382
2048-01-31 00:00:00+00:00,0.09130866
2048-02-29 00:00:00+00:00,0.15793945
2048-03-31 00:00:00+00:00,0.46683818
2048-04-30 00:00:00+00:00,0.08549715
2048-05-31 00:00:00+00:00,0.0355882
2048-06-30 00:00:00+00:00,0.013196594
2048-07-31 00:00:00+00:00,0.003789217
2048-08-31 00:00:00+00:00,0.0093659265
2048-09-30 00:00:00+00:00,0.001034926
2048-10-31 00:00:00+00:00,4.4453693e-05
2048-11-30 00:00:00+00:00,0.004502856
2048-12-31 00:00:00+00:00,0.012820069
2049-01-31 00:00:00+00:00,0.013898908
2049-02-28 00:00:00+00:00,0.03159787
2049-03-31 00:00:00+00:00,0.15404917
2049-04-30 00:00:00+00:00,0.0056377044
2049-05-31 00:00:00+00:00,0.0007410971
2049-06-30 00:00:00+00:00,0.00047420769
2049-07-31 00:00:00+00:00,0.00068759493
2049-08-31 00:00:00+00:00,0.0030966229
2049-09-30 00:00:00+00:00,0.007220698
2049-10-31 00:00:00+00:00,0.00010584206
2049-11-30 00:00:00+00:00,0.0025325832
2049-12-31 00:00:00+00:00,5.9650734e-05
2050-01-31 00:00:00+00:00,0.007774173
2050-02-28 00:00:00+00:00,0.14189912
2050-03-31 00:00:00+00:00,0.017130213
2050-04-30 00:00:00+00:00,0.0041133785
2050-05-31 00:00:00+00:00,0.0030407647
2050-06-30 00:00:00+00:00,7.316708e-05
2050-07-31 00:00:00+00:00,0.0005962662
2050-08-31 00:00:00+00:00,0.0024428465
2050-09-30 00:00:00+00:00,0.06708094
2050-10-31 00:00:00+00:00,0.0003656467
2050-11-30 00:00:00+00:00,0.06313959
2050-12-31 00:00:00+00:00,0.0114553375
2051-01-31 00:00:00+00:00,0.06273909
2051-02-28 00:00:00+00:00,0.11496945
2051-03-31 00:00:00+00:00,0.01485896
2051-04-30 00:00:00+00:00,0.0042680856
2051-05-31 00:00:00+00:00,0.00057755294
2051-06-30 00:00:00+00:00,0.0005798698
2051-07-31 00:00:00+00:00,0.0030603614
2051-08-31 00:00:00+00:00,0.012773472
2051-09-30 00:00:00+00:00,0.0007807784
2051-10-31 00:00:00+00:00,0.005512583
2051-11-30 00:00:00+00:00,0.0028178862
2051-12-31 00:00:00+00:00,0.008748851
2052-01-31 00:00:00+00:00,0.13744378
2052-02-29 00:00:00+00:00,0.0049567167
2052-03-31 00:00:00+00:00,0.009052501
2052-04-30 00:00:00+00:00,0.0048861606
2052-05-31 00:00:00+00:00,0.00010383268
